week_id,store_id,item_id,on_hand_units_bop,receipt_units,sold_units,on_hand_units_eop,lost_sales_units,demand_forecast_units,weeks_of_supply,days_of_supply,in_stock_flag,fill_rate,lead_time_days,reorder_point_units,case_pack_qty
51,173,1002,366,0,181,185,0,181,1.02,14.2,1,1.0,5,162,6
52,173,1002,185,294,176,303,0,176,1.72,7.4,1,1.0,5,156,6
1,236,1002,348,0,126,222,0,126,1.76,19.3,1,1.0,5,114,6
2,236,1002,222,0,120,102,0,120,0.85,13.0,1,1.0,5,108,6
3,236,1002,102,210,102,210,16,118,1.78,6.1,1,0.8644,5,108,6
4,236,1002,210,0,114,96,0,114,0.84,12.9,1,1.0,5,102,6
5,236,1002,96,186,96,186,16,112,1.66,6.0,1,0.8571,5,102,6
6,236,1002,186,0,110,76,0,110,0.69,11.8,1,1.0,5,96,6
7,236,1002,76,222,76,222,50,126,1.76,4.2,1,0.6032,5,114,6
8,236,1002,222,0,132,90,0,132,0.68,11.8,1,1.0,5,120,6
9,236,1002,90,276,90,276,28,118,2.34,5.3,1,0.7627,5,108,6
10,236,1002,276,0,138,138,0,138,1.0,14.0,1,1.0,5,126,6
11,236,1002,138,222,122,238,0,122,1.95,7.9,1,1.0,5,108,6
12,236,1002,238,0,126,112,0,126,0.89,13.2,1,1.0,5,114,6
13,236,1002,112,282,112,282,18,130,2.17,6.0,1,0.8615,5,114,6
14,236,1002,282,0,132,150,0,132,1.14,15.0,1,1.0,5,120,6
15,236,1002,150,318,134,334,0,134,2.49,7.8,1,1.0,5,120,6
16,236,1002,334,0,132,202,0,132,1.53,17.7,1,1.0,5,120,6
17,236,1002,202,0,130,72,0,130,0.55,10.9,1,1.0,5,114,6
18,236,1002,72,198,72,198,54,126,1.57,4.0,1,0.5714,5,114,6
19,236,1002,198,0,124,74,0,124,0.6,11.2,1,1.0,5,108,6
20,236,1002,74,312,74,312,64,138,2.26,3.8,1,0.5362,5,126,6
21,236,1002,312,0,116,196,0,116,1.69,18.8,1,1.0,5,102,6
22,236,1002,196,0,114,82,0,114,0.72,12.0,1,1.0,5,102,6
23,236,1002,82,204,82,204,30,112,1.82,5.1,1,0.7321,5,102,6
24,236,1002,204,0,127,77,0,127,0.61,11.2,1,1.0,5,114,6
25,236,1002,77,198,77,198,37,114,1.74,4.7,1,0.6754,5,102,6
26,236,1002,198,0,153,45,0,153,0.29,9.1,1,1.0,5,138,6
27,236,1002,45,264,45,264,75,120,2.2,2.6,0,0.375,5,108,6
28,236,1002,264,0,122,142,0,122,1.16,15.1,1,1.0,5,108,6
29,236,1002,142,306,126,322,0,126,2.56,7.9,1,1.0,5,114,6
30,236,1002,322,0,130,192,0,130,1.48,17.3,1,1.0,5,114,6
31,236,1002,192,0,132,60,0,132,0.45,10.2,1,1.0,5,120,6
32,236,1002,60,240,60,240,74,134,1.79,3.1,0,0.4478,5,120,6
33,236,1002,240,0,152,88,0,152,0.58,11.1,1,1.0,5,138,6
34,236,1002,88,270,88,270,42,130,2.08,4.7,1,0.6769,5,114,6
35,236,1002,270,0,126,144,0,126,1.14,15.0,1,1.0,5,114,6
36,236,1002,144,216,122,238,0,122,1.95,8.3,1,1.0,5,108,6
37,236,1002,238,0,150,88,0,150,0.59,11.1,1,1.0,5,132,6
38,236,1002,88,240,88,240,30,118,2.03,5.2,1,0.7458,5,108,6
39,236,1002,240,0,116,124,0,116,1.07,14.5,1,1.0,5,102,6
40,236,1002,124,246,115,255,0,115,2.22,7.5,1,1.0,5,102,6
41,236,1002,255,0,153,102,0,153,0.67,11.7,1,1.0,5,138,6
42,236,1002,102,252,102,252,18,120,2.1,6.0,1,0.85,5,108,6
43,236,1002,252,0,122,130,0,122,1.07,14.5,1,1.0,5,108,6
44,236,1002,130,270,126,274,0,126,2.17,7.2,1,1.0,5,114,6
45,236,1002,274,0,132,142,0,132,1.08,14.5,1,1.0,5,120,6
46,236,1002,142,228,138,232,0,138,1.68,7.2,1,1.0,5,126,6
47,236,1002,232,0,144,88,0,144,0.61,11.3,1,1.0,5,126,6
48,236,1002,88,312,88,312,54,142,2.2,4.3,1,0.6197,5,126,6
49,236,1002,312,0,155,157,0,155,1.01,14.1,1,1.0,5,138,6
50,236,1002,157,288,132,313,0,132,2.37,8.3,1,1.0,5,120,6
51,236,1002,313,0,130,183,0,130,1.41,16.9,1,1.0,5,114,6
52,236,1002,183,0,126,57,0,126,0.45,10.2,1,1.0,5,114,6
1,657,1002,396,0,150,246,0,150,1.64,18.5,1,1.0,5,132,6
2,657,1002,246,0,143,103,0,143,0.72,12.0,1,1.0,5,126,6
3,657,1002,103,222,103,222,37,140,1.59,5.2,1,0.7357,5,126,6
4,657,1002,222,0,136,86,0,136,0.63,11.4,1,1.0,5,120,6
5,657,1002,86,258,86,258,47,133,1.94,4.5,1,0.6466,5,120,6
6,657,1002,258,0,131,127,0,131,0.97,13.8,1,1.0,5,114,6
7,657,1002,127,288,127,288,23,150,1.92,5.9,1,0.8467,5,132,6
8,657,1002,288,0,158,130,0,158,0.82,12.8,1,1.0,5,144,6
9,657,1002,130,222,130,222,10,140,1.59,6.5,1,0.9286,5,126,6
10,657,1002,222,0,164,58,0,164,0.35,9.5,1,1.0,5,144,6
11,657,1002,58,252,58,252,88,146,1.73,2.8,0,0.3973,5,132,6
12,657,1002,252,0,150,102,0,150,0.68,11.8,1,1.0,5,132,6
13,657,1002,102,300,102,300,52,154,1.95,4.6,1,0.6623,5,138,6
14,657,1002,300,0,157,143,0,157,0.91,13.4,1,1.0,5,138,6
15,657,1002,143,360,143,360,17,160,2.25,6.3,1,0.8938,5,144,6
16,657,1002,360,0,157,203,0,157,1.29,16.1,1,1.0,5,138,6
17,657,1002,203,0,154,49,0,154,0.32,9.2,1,1.0,5,138,6
18,657,1002,49,258,49,258,101,150,1.72,2.3,0,0.3267,5,132,6
19,657,1002,258,0,147,111,0,147,0.76,12.3,1,1.0,5,132,6
20,657,1002,111,384,111,384,53,164,2.34,4.7,1,0.6768,5,144,6
21,657,1002,384,0,139,245,0,139,1.76,19.3,1,1.0,5,126,6
22,657,1002,245,0,136,109,0,136,0.8,12.6,1,1.0,5,120,6
23,657,1002,109,270,109,270,24,133,2.03,5.7,1,0.8195,5,120,6
24,657,1002,270,0,151,119,0,151,0.79,12.5,1,1.0,5,132,6
25,657,1002,119,306,119,306,17,136,2.25,6.1,1,0.875,5,120,6
26,657,1002,306,0,182,124,0,182,0.68,11.8,1,1.0,5,162,6
27,657,1002,124,282,124,282,19,143,1.97,6.1,1,0.8671,5,126,6
28,657,1002,282,0,146,136,0,146,0.93,13.5,1,1.0,5,132,6
29,657,1002,136,300,136,300,14,150,2.0,6.3,1,0.9067,5,132,6
30,657,1002,300,0,154,146,0,154,0.95,13.6,1,1.0,5,138,6
31,657,1002,146,330,146,330,11,157,2.1,6.5,1,0.9299,5,138,6
32,657,1002,330,0,160,170,0,160,1.06,14.4,1,1.0,5,144,6
33,657,1002,170,438,170,438,11,181,2.42,6.6,1,0.9392,5,162,6
34,657,1002,438,0,154,284,0,154,1.84,19.9,1,1.0,5,138,6
35,657,1002,284,0,150,134,0,150,0.89,13.3,1,1.0,5,132,6
36,657,1002,134,288,134,288,12,146,1.97,6.4,1,0.9178,5,132,6
37,657,1002,288,0,178,110,0,178,0.62,11.3,1,1.0,5,156,6
38,657,1002,110,282,110,282,30,140,2.01,5.5,1,0.7857,5,126,6
39,657,1002,282,0,139,143,0,139,1.03,14.2,1,1.0,5,126,6
40,657,1002,143,288,137,294,0,137,2.15,7.3,1,1.0,5,120,6
41,657,1002,294,0,182,112,0,182,0.62,11.3,1,1.0,5,162,6
42,657,1002,112,318,112,318,31,143,2.22,5.5,1,0.7832,5,126,6
43,657,1002,318,0,146,172,0,146,1.18,15.2,1,1.0,5,132,6
44,657,1002,172,234,150,256,0,150,1.71,8.0,1,1.0,5,132,6
45,657,1002,256,0,157,99,0,157,0.63,11.4,1,1.0,5,138,6
46,657,1002,99,330,99,330,65,164,2.01,4.2,1,0.6037,5,144,6
47,657,1002,330,0,171,159,0,171,0.93,13.5,1,1.0,5,150,6
48,657,1002,159,336,159,336,10,169,1.99,6.6,1,0.9408,5,150,6
49,657,1002,336,0,184,152,0,184,0.83,12.8,1,1.0,5,162,6
50,657,1002,152,378,152,378,5,157,2.41,6.8,1,0.9682,5,138,6
51,657,1002,378,0,154,224,0,154,1.45,17.2,1,1.0,5,138,6
52,657,1002,224,0,150,74,0,150,0.49,10.5,1,1.0,5,132,6
1,538,1002,168,0,70,98,0,70,1.4,16.8,1,1.0,5,60,6
2,538,1002,98,0,66,32,0,66,0.48,10.4,1,1.0,5,60,6
3,538,1002,32,126,32,126,33,65,1.94,3.4,0,0.4923,5,60,6
4,538,1002,126,0,63,63,0,63,1.0,14.0,1,1.0,5,54,6
5,538,1002,63,150,62,151,0,62,2.44,7.1,1,1.0,5,54,6
6,538,1002,151,0,61,90,0,61,1.48,17.3,1,1.0,5,54,6
7,538,1002,90,0,70,20,0,70,0.29,9.0,1,1.0,5,60,6
8,538,1002,20,144,20,144,53,73,1.97,1.9,0,0.274,5,66,6
9,538,1002,144,0,65,79,0,65,1.22,15.5,1,1.0,5,60,6
10,538,1002,79,126,76,129,0,76,1.7,7.3,1,1.0,5,66,6
11,538,1002,129,0,68,61,0,68,0.9,13.3,1,1.0,5,60,6
12,538,1002,61,120,61,120,9,70,1.71,6.1,1,0.8714,5,60,6
13,538,1002,120,0,72,48,0,72,0.67,11.7,1,1.0,5,66,6
14,538,1002,48,114,48,114,25,73,1.56,4.6,1,0.6575,5,66,6
15,538,1002,114,0,74,40,0,74,0.54,10.8,1,1.0,5,66,6
16,538,1002,40,108,40,108,33,73,1.48,3.8,1,0.5479,5,66,6
17,538,1002,108,0,72,36,0,72,0.5,10.5,1,1.0,5,66,6
18,538,1002,36,138,36,138,34,70,1.97,3.6,1,0.5143,5,60,6
19,538,1002,138,0,68,70,0,68,1.03,14.2,1,1.0,5,60,6
20,538,1002,70,174,70,174,6,76,2.29,6.4,1,0.9211,5,66,6
21,538,1002,174,0,64,110,0,64,1.72,19.0,1,1.0,5,60,6
22,538,1002,110,0,63,47,0,63,0.75,12.2,1,1.0,5,54,6
23,538,1002,47,138,47,138,15,62,2.23,5.3,1,0.7581,5,54,6
24,538,1002,138,0,70,68,0,70,0.97,13.8,1,1.0,5,60,6
25,538,1002,68,96,63,101,0,63,1.6,7.6,1,1.0,5,54,6
26,538,1002,101,0,84,17,0,84,0.2,8.4,1,1.0,5,72,6
27,538,1002,17,138,17,138,49,66,2.09,1.8,0,0.2576,5,60,6
28,538,1002,138,0,68,70,0,68,1.03,14.2,1,1.0,5,60,6
29,538,1002,70,114,70,114,0,70,1.63,7.0,1,1.0,5,60,6
30,538,1002,114,0,72,42,0,72,0.58,11.1,1,1.0,5,66,6
31,538,1002,42,180,42,180,31,73,2.47,4.0,1,0.5753,5,66,6
32,538,1002,180,0,74,106,0,74,1.43,17.0,1,1.0,5,66,6
33,538,1002,106,0,84,22,0,84,0.26,8.8,1,1.0,5,72,6
34,538,1002,22,120,22,120,50,72,1.67,2.1,0,0.3056,5,66,6
35,538,1002,120,0,70,50,0,70,0.71,12.0,1,1.0,5,60,6
36,538,1002,50,144,50,144,18,68,2.12,5.1,1,0.7353,5,60,6
37,538,1002,144,0,83,61,0,83,0.73,12.1,1,1.0,5,72,6
38,538,1002,61,120,61,120,4,65,1.85,6.6,1,0.9385,5,60,6
39,538,1002,120,0,64,56,0,64,0.88,13.1,1,1.0,5,60,6
40,538,1002,56,138,56,138,8,64,2.16,6.1,1,0.875,5,60,6
41,538,1002,138,0,84,54,0,84,0.64,11.5,1,1.0,5,72,6
42,538,1002,54,126,54,126,12,66,1.91,5.7,1,0.8182,5,60,6
43,538,1002,126,0,68,58,0,68,0.85,13.0,1,1.0,5,60,6
44,538,1002,58,156,58,156,12,70,2.23,5.8,1,0.8286,5,60,6
45,538,1002,156,0,73,83,0,73,1.14,15.0,1,1.0,5,66,6
46,538,1002,83,132,76,139,0,76,1.83,7.6,1,1.0,5,66,6
47,538,1002,139,0,80,59,0,80,0.74,12.2,1,1.0,5,72,6
48,538,1002,59,186,59,186,19,78,2.38,5.3,1,0.7564,5,72,6
49,538,1002,186,0,85,101,0,85,1.19,15.3,1,1.0,5,78,6
50,538,1002,101,0,73,28,0,73,0.38,9.7,1,1.0,5,66,6
51,538,1002,28,144,28,144,44,72,2.0,2.7,0,0.3889,5,66,6
52,538,1002,144,0,70,74,0,70,1.06,14.4,1,1.0,5,60,6
1,696,1002,342,0,126,216,0,126,1.71,19.0,1,1.0,5,114,6
2,696,1002,216,0,120,96,0,120,0.8,12.6,1,1.0,5,108,6
3,696,1002,96,276,96,276,22,118,2.34,5.7,1,0.8136,5,108,6
4,696,1002,276,0,114,162,0,114,1.42,16.9,1,1.0,5,102,6
5,696,1002,162,0,112,50,0,112,0.45,10.1,1,1.0,5,102,6
6,696,1002,50,276,50,276,60,110,2.51,3.2,0,0.4545,5,96,6
7,696,1002,276,0,126,150,0,126,1.19,15.3,1,1.0,5,114,6
8,696,1002,150,228,132,246,0,132,1.86,8.0,1,1.0,5,120,6
9,696,1002,246,0,118,128,0,118,1.08,14.6,1,1.0,5,108,6
10,696,1002,128,246,128,246,10,138,1.78,6.5,1,0.9275,5,126,6
11,696,1002,246,0,122,124,0,122,1.02,14.1,1,1.0,5,108,6
12,696,1002,124,222,124,222,2,126,1.76,6.9,1,0.9841,5,114,6
13,696,1002,222,0,130,92,0,130,0.71,12.0,1,1.0,5,114,6
14,696,1002,92,234,92,234,40,132,1.77,4.9,1,0.697,5,120,6
15,696,1002,234,0,134,100,0,134,0.75,12.2,1,1.0,5,120,6
16,696,1002,100,276,100,276,32,132,2.09,5.3,1,0.7576,5,120,6
17,696,1002,276,0,130,146,0,130,1.12,14.9,1,1.0,5,114,6
18,696,1002,146,312,126,332,0,126,2.63,8.1,1,1.0,5,114,6
19,696,1002,332,0,124,208,0,124,1.68,18.7,1,1.0,5,108,6
20,696,1002,208,0,138,70,0,138,0.51,10.6,1,1.0,5,126,6
21,696,1002,70,288,70,288,46,116,2.48,4.2,1,0.6034,5,102,6
22,696,1002,288,0,114,174,0,114,1.53,17.7,1,1.0,5,102,6
23,696,1002,174,0,112,62,0,112,0.55,10.9,1,1.0,5,102,6
24,696,1002,62,258,62,258,65,127,2.03,3.4,0,0.4882,5,114,6
25,696,1002,258,0,114,144,0,114,1.26,15.8,1,1.0,5,102,6
26,696,1002,144,330,144,330,9,153,2.16,6.6,1,0.9412,5,138,6
27,696,1002,330,0,120,210,0,120,1.75,19.2,1,1.0,5,108,6
28,696,1002,210,0,122,88,0,122,0.72,12.0,1,1.0,5,108,6
29,696,1002,88,300,88,300,38,126,2.38,4.9,1,0.6984,5,114,6
30,696,1002,300,0,130,170,0,130,1.31,16.2,1,1.0,5,114,6
31,696,1002,170,0,132,38,0,132,0.29,9.0,1,1.0,5,120,6
32,696,1002,38,324,38,324,96,134,2.42,2.0,0,0.2836,5,120,6
33,696,1002,324,0,152,172,0,152,1.13,14.9,1,1.0,5,138,6
34,696,1002,172,0,130,42,0,130,0.32,9.3,1,1.0,5,114,6
35,696,1002,42,216,42,216,84,126,1.71,2.3,0,0.3333,5,114,6
36,696,1002,216,0,122,94,0,122,0.77,12.4,1,1.0,5,108,6
37,696,1002,94,306,94,306,56,150,2.04,4.4,1,0.6267,5,132,6
38,696,1002,306,0,118,188,0,118,1.59,18.2,1,1.0,5,108,6
39,696,1002,188,0,116,72,0,116,0.62,11.3,1,1.0,5,102,6
40,696,1002,72,270,72,270,43,115,2.35,4.4,1,0.6261,5,102,6
41,696,1002,270,0,153,117,0,153,0.76,12.4,1,1.0,5,138,6
42,696,1002,117,216,117,216,3,120,1.8,6.8,1,0.975,5,108,6
43,696,1002,216,0,122,94,0,122,0.77,12.4,1,1.0,5,108,6
44,696,1002,94,246,94,246,32,126,1.95,5.2,1,0.746,5,114,6
45,696,1002,246,0,132,114,0,132,0.86,13.0,1,1.0,5,120,6
46,696,1002,114,342,114,342,24,138,2.48,5.8,1,0.8261,5,126,6
47,696,1002,342,0,144,198,0,144,1.38,16.6,1,1.0,5,126,6
48,696,1002,198,0,142,56,0,142,0.39,9.8,1,1.0,5,126,6
49,696,1002,56,384,56,384,99,155,2.48,2.5,0,0.3613,5,138,6
50,696,1002,384,0,132,252,0,132,1.91,20.4,1,1.0,5,120,6
51,696,1002,252,0,130,122,0,130,0.94,13.6,1,1.0,5,114,6
52,696,1002,122,306,122,306,4,126,2.43,6.8,1,0.9683,5,114,6
1,264,1002,348,0,126,222,0,126,1.76,19.3,1,1.0,5,114,6
2,264,1002,222,0,120,102,0,120,0.85,13.0,1,1.0,5,108,6
3,264,1002,102,210,102,210,16,118,1.78,6.1,1,0.8644,5,108,6
4,264,1002,210,0,114,96,0,114,0.84,12.9,1,1.0,5,102,6
5,264,1002,96,204,96,204,16,112,1.82,6.0,1,0.8571,5,102,6
6,264,1002,204,0,110,94,0,110,0.85,13.0,1,1.0,5,96,6
7,264,1002,94,258,94,258,32,126,2.05,5.2,1,0.746,5,114,6
8,264,1002,258,0,132,126,0,132,0.95,13.7,1,1.0,5,120,6
9,264,1002,126,246,118,254,0,118,2.15,7.5,1,1.0,5,108,6
10,264,1002,254,0,138,116,0,138,0.84,12.9,1,1.0,5,126,6
11,264,1002,116,246,116,246,6,122,2.02,6.7,1,0.9508,5,108,6
12,264,1002,246,0,126,120,0,126,0.95,13.7,1,1.0,5,114,6
13,264,1002,120,276,120,276,10,130,2.12,6.5,1,0.9231,5,114,6
14,264,1002,276,0,132,144,0,132,1.09,14.6,1,1.0,5,120,6
15,264,1002,144,258,134,268,0,134,2.0,7.5,1,1.0,5,120,6
16,264,1002,268,0,132,136,0,132,1.03,14.2,1,1.0,5,120,6
17,264,1002,136,294,130,300,0,130,2.31,7.3,1,1.0,5,114,6
18,264,1002,300,0,126,174,0,126,1.38,16.7,1,1.0,5,114,6
19,264,1002,174,0,124,50,0,124,0.4,9.8,1,1.0,5,108,6
20,264,1002,50,252,50,252,88,138,1.83,2.5,0,0.3623,5,126,6
21,264,1002,252,0,116,136,0,116,1.17,15.2,1,1.0,5,102,6
22,264,1002,136,210,114,232,0,114,2.04,8.4,1,1.0,5,102,6
23,264,1002,232,0,112,120,0,112,1.07,14.5,1,1.0,5,102,6
24,264,1002,120,204,120,204,7,127,1.61,6.6,1,0.9449,5,114,6
25,264,1002,204,0,114,90,0,114,0.79,12.5,1,1.0,5,102,6
26,264,1002,90,258,90,258,63,153,1.69,4.1,1,0.5882,5,138,6
27,264,1002,258,0,120,138,0,120,1.15,15.1,1,1.0,5,108,6
28,264,1002,138,288,122,304,0,122,2.49,7.9,1,1.0,5,108,6
29,264,1002,304,0,126,178,0,126,1.41,16.9,1,1.0,5,114,6
30,264,1002,178,0,130,48,0,130,0.37,9.6,1,1.0,5,114,6
31,264,1002,48,258,48,258,84,132,1.95,2.5,0,0.3636,5,120,6
32,264,1002,258,0,134,124,0,134,0.93,13.5,1,1.0,5,120,6
33,264,1002,124,264,124,264,28,152,1.74,5.7,1,0.8158,5,138,6
34,264,1002,264,0,130,134,0,130,1.03,14.2,1,1.0,5,114,6
35,264,1002,134,282,126,290,0,126,2.3,7.4,1,1.0,5,114,6
36,264,1002,290,0,122,168,0,122,1.38,16.6,1,1.0,5,108,6
37,264,1002,168,306,150,324,0,150,2.16,7.8,1,1.0,5,132,6
38,264,1002,324,0,118,206,0,118,1.75,19.2,1,1.0,5,108,6
39,264,1002,206,0,116,90,0,116,0.78,12.4,1,1.0,5,102,6
40,264,1002,90,174,90,174,25,115,1.51,5.5,1,0.7826,5,102,6
41,264,1002,174,276,153,297,0,153,1.94,8.0,1,1.0,5,138,6
42,264,1002,297,0,120,177,0,120,1.48,17.3,1,1.0,5,108,6
43,264,1002,177,0,122,55,0,122,0.45,10.2,1,1.0,5,108,6
44,264,1002,55,210,55,210,71,126,1.67,3.1,0,0.4365,5,114,6
45,264,1002,210,0,132,78,0,132,0.59,11.1,1,1.0,5,120,6
46,264,1002,78,300,78,300,60,138,2.17,4.0,1,0.5652,5,126,6
47,264,1002,300,0,144,156,0,144,1.08,14.6,1,1.0,5,126,6
48,264,1002,156,252,142,266,0,142,1.87,7.7,1,1.0,5,126,6
49,264,1002,266,0,155,111,0,155,0.72,12.0,1,1.0,5,138,6
50,264,1002,111,204,111,204,21,132,1.55,5.9,1,0.8409,5,120,6
51,264,1002,204,0,130,74,0,130,0.57,11.0,1,1.0,5,114,6
52,264,1002,74,198,74,198,52,126,1.57,4.1,1,0.5873,5,114,6
1,183,1002,348,0,139,209,0,139,1.5,17.5,1,1.0,5,126,6
2,183,1002,209,0,132,77,0,132,0.58,11.1,1,1.0,5,120,6
3,183,1002,77,198,77,198,52,129,1.53,4.2,1,0.5969,5,114,6
4,183,1002,198,0,125,73,0,125,0.58,11.1,1,1.0,5,114,6
5,183,1002,73,288,73,288,50,123,2.34,4.2,1,0.5935,5,108,6
6,183,1002,288,0,121,167,0,121,1.38,16.7,1,1.0,5,108,6
7,183,1002,167,0,139,28,0,139,0.2,8.4,1,1.0,5,126,6
8,183,1002,28,240,28,240,118,146,1.64,1.3,0,0.1918,5,132,6
9,183,1002,240,0,129,111,0,129,0.86,13.0,1,1.0,5,114,6
10,183,1002,111,318,111,318,41,152,2.09,5.1,1,0.7303,5,138,6
11,183,1002,318,0,135,183,0,135,1.36,16.5,1,1.0,5,120,6
12,183,1002,183,0,139,44,0,139,0.32,9.2,1,1.0,5,126,6
13,183,1002,44,276,44,276,99,143,1.93,2.2,0,0.3077,5,126,6
14,183,1002,276,0,145,131,0,145,0.9,13.3,1,1.0,5,132,6
15,183,1002,131,288,131,288,17,148,1.95,6.2,1,0.8851,5,132,6
16,183,1002,288,0,145,143,0,145,0.99,13.9,1,1.0,5,132,6
17,183,1002,143,222,143,222,0,143,1.55,7.0,1,1.0,5,126,6
18,183,1002,222,0,139,83,0,139,0.6,11.2,1,1.0,5,126,6
19,183,1002,83,312,83,312,53,136,2.29,4.3,1,0.6103,5,120,6
20,183,1002,312,0,152,160,0,152,1.05,14.4,1,1.0,5,138,6
21,183,1002,160,0,128,32,0,128,0.25,8.8,1,1.0,5,114,6
22,183,1002,32,300,32,300,93,125,2.4,1.8,0,0.256,5,114,6
23,183,1002,300,0,123,177,0,123,1.44,17.1,1,1.0,5,108,6
24,183,1002,177,0,140,37,0,140,0.26,8.8,1,1.0,5,126,6
25,183,1002,37,186,37,186,88,125,1.49,2.1,0,0.296,5,114,6
26,183,1002,186,282,168,300,0,168,1.79,7.8,1,1.0,5,150,6
27,183,1002,300,0,132,168,0,132,1.27,15.9,1,1.0,5,120,6
28,183,1002,168,0,135,33,0,135,0.24,8.7,1,1.0,5,120,6
29,183,1002,33,336,33,336,106,139,2.42,1.7,0,0.2374,5,126,6
30,183,1002,336,0,143,193,0,143,1.35,16.4,1,1.0,5,126,6
31,183,1002,193,0,145,48,0,145,0.33,9.3,1,1.0,5,132,6
32,183,1002,48,306,48,306,100,148,2.07,2.3,0,0.3243,5,132,6
33,183,1002,306,0,167,139,0,167,0.83,12.8,1,1.0,5,150,6
34,183,1002,139,234,139,234,4,143,1.64,6.8,1,0.972,5,126,6
35,183,1002,234,0,139,95,0,139,0.68,11.8,1,1.0,5,126,6
36,183,1002,95,228,95,228,40,135,1.69,4.9,1,0.7037,5,120,6
37,183,1002,228,0,165,63,0,165,0.38,9.7,1,1.0,5,150,6
38,183,1002,63,276,63,276,66,129,2.14,3.4,0,0.4884,5,114,6
39,183,1002,276,0,128,148,0,128,1.16,15.1,1,1.0,5,114,6
40,183,1002,148,282,127,303,0,127,2.39,8.2,1,1.0,5,114,6
41,183,1002,303,0,168,135,0,168,0.8,12.6,1,1.0,5,150,6
42,183,1002,135,276,132,279,0,132,2.11,7.2,1,1.0,5,120,6
43,183,1002,279,0,135,144,0,135,1.07,14.5,1,1.0,5,120,6
44,183,1002,144,342,139,347,0,139,2.5,7.3,1,1.0,5,126,6
45,183,1002,347,0,145,202,0,145,1.39,16.8,1,1.0,5,132,6
46,183,1002,202,0,152,50,0,152,0.33,9.3,1,1.0,5,138,6
47,183,1002,50,318,50,318,108,158,2.01,2.2,0,0.3165,5,144,6
48,183,1002,318,0,156,162,0,156,1.04,14.3,1,1.0,5,138,6
49,183,1002,162,306,162,306,8,170,1.8,6.7,1,0.9529,5,150,6
50,183,1002,306,0,145,161,0,145,1.11,14.8,1,1.0,5,132,6
51,183,1002,161,282,143,300,0,143,2.1,7.9,1,1.0,5,126,6
52,183,1002,300,0,139,161,0,139,1.16,15.1,1,1.0,5,126,6
1,358,1002,234,0,107,127,0,107,1.19,15.3,1,1.0,5,96,6
2,358,1002,127,0,102,25,0,102,0.25,8.7,1,1.0,5,90,6
3,358,1002,25,174,25,174,75,100,1.74,1.8,0,0.25,5,90,6
4,358,1002,174,0,97,77,0,97,0.79,12.6,1,1.0,5,84,6
5,358,1002,77,144,77,144,18,95,1.52,5.7,1,0.8105,5,84,6
6,358,1002,144,0,94,50,0,94,0.53,10.7,1,1.0,5,84,6
7,358,1002,50,198,50,198,57,107,1.85,3.3,0,0.4673,5,96,6
8,358,1002,198,0,113,85,0,113,0.75,12.3,1,1.0,5,102,6
9,358,1002,85,222,85,222,15,100,2.22,5.9,1,0.85,5,90,6
10,358,1002,222,0,117,105,0,117,0.9,13.3,1,1.0,5,102,6
11,358,1002,105,156,104,157,0,104,1.51,7.1,1,1.0,5,90,6
12,358,1002,157,0,107,50,0,107,0.47,10.3,1,1.0,5,96,6
13,358,1002,50,216,50,216,60,110,1.96,3.2,0,0.4545,5,96,6
14,358,1002,216,0,112,104,0,112,0.93,13.5,1,1.0,5,102,6
15,358,1002,104,246,104,246,10,114,2.16,6.4,1,0.9123,5,102,6
16,358,1002,246,0,112,134,0,112,1.2,15.4,1,1.0,5,102,6
17,358,1002,134,0,110,24,0,110,0.22,8.5,1,1.0,5,96,6
18,358,1002,24,228,24,228,83,107,2.13,1.6,0,0.2243,5,96,6
19,358,1002,228,0,105,123,0,105,1.17,15.2,1,1.0,5,96,6
20,358,1002,123,264,117,270,0,117,2.31,7.4,1,1.0,5,102,6
21,358,1002,270,0,99,171,0,99,1.73,19.1,1,1.0,5,90,6
22,358,1002,171,0,97,74,0,97,0.76,12.3,1,1.0,5,84,6
23,358,1002,74,222,74,222,21,95,2.34,5.5,1,0.7789,5,84,6
24,358,1002,222,0,108,114,0,108,1.06,14.4,1,1.0,5,96,6
25,358,1002,114,216,97,233,0,97,2.4,8.2,1,1.0,5,84,6
26,358,1002,233,0,130,103,0,130,0.79,12.5,1,1.0,5,114,6
27,358,1002,103,162,102,163,0,102,1.6,7.1,1,1.0,5,90,6
28,358,1002,163,0,104,59,0,104,0.57,11.0,1,1.0,5,90,6
29,358,1002,59,210,59,210,48,107,1.96,3.9,1,0.5514,5,96,6
30,358,1002,210,0,110,100,0,110,0.91,13.4,1,1.0,5,96,6
31,358,1002,100,234,100,234,12,112,2.09,6.2,1,0.8929,5,102,6
32,358,1002,234,0,114,120,0,114,1.05,14.4,1,1.0,5,102,6
33,358,1002,120,228,120,228,9,129,1.77,6.5,1,0.9302,5,114,6
34,358,1002,228,0,110,118,0,110,1.07,14.5,1,1.0,5,96,6
35,358,1002,118,168,107,179,0,107,1.67,7.7,1,1.0,5,96,6
36,358,1002,179,0,104,75,0,104,0.72,12.0,1,1.0,5,90,6
37,358,1002,75,222,75,222,53,128,1.73,4.1,1,0.5859,5,114,6
38,358,1002,222,0,100,122,0,100,1.22,15.5,1,1.0,5,90,6
39,358,1002,122,0,99,23,0,99,0.23,8.6,1,1.0,5,90,6
